528,47
529,49
530,51
531,51
532,55
533,53
534,51
535,47
536,51
537,53
538,55
539,53
540,51
541,49
542,47
543,43
544,47
545,49
546,51
547,53
548,55
549,56
550,55
551,51
552,54
553,56
554,54
555,57
556,55
557,53
558,51
559,47
560,51
561,53
562,54
563,52
564,52
565,52
566,50
567,51
568,50
569,48
570,50
571,48
572,46
573,46
574,44
575,40
576,44
577,46
578,44
579,48
580,50
581,46
582,50
583,51
584,48
585,52
586,54
587,50
588,54
589,56
590,52
591,51
592,55
593,52
594,56
595,57
596,56
597,57
598,55
599,51
600,55
601,57
602,55
603,57
604,55
605,53
606,51
607,47
608,51
609,53
610,55
611,55
612,56
613,54
614,55
615,51
616,55
617,57
618,56
619,54
620,55
621,53
622,51
623,47
624,51
625,53
626,55
627,51
628,52
629,50
630,51
631,47
632,51
633,50
634,48
635,46
636,44
637,42
638,40
639,36
640,40
641,42
642,44
643,46
644,46
645,50
646,51
647,47
648,51
649,48
650,52
651,51
652,55
653,53
654,50
655,47
656,51
657,53
658,55
659,52
660,56
661,57
662,55
663,51
664,52
665,54
666,56
667,54
668,52
669,52
670,50
671,46
672,50
673,52
674,50
675,54
676,56
677,52
678,50
679,52
680,50
681,48
682,48
683,52
684,54
685,52
686,55
687,51
688,55
689,57
690,59
691,58
692,54
693,58
694,60
695,56
696,57
697,59
698,57
699,55
700,53
701,51
702,49
703,45
704,49
705,51
706,53
707,55
708,57
709,58
710,56
711,56
712,57
713,58
714,56
715,58
716,56
717,55
718,53
719,49
720,53
721,55
722,54
723,58
724,54
725,56
726,57
727,53
728,56
729,56
730,57
731,55
732,53
733,51
734,49
735,45
736,49
737,51
738,53
739,55
740,57
741,55
742,53
743,49
744,53
745,55
746,55
747,53
748,53
749,51
750,49
751,45
752,49
753,51
754,53
755,49
756,53
757,51
758,49
759,45
760,49
761,48
762,46
763,44
764,42
765,40
766,38
767,34
768,38
769,40
770,42
771,44
772,46
773,46
774,49
775,45
776,48
777,51
778,53
779,49
780,53
781,51
782,49
783,45
784,49
785,51
786,53
787,53
788,56
789,54
790,53
791,49
792,53
793,54
794,52
795,55
796,53
797,51
798,49
799,45
800,49
801,51
802,53
803,54
804,50
805,54
806,56
807,53
808,56
809,52
810,56
811,58
812,57
813,55
814,53
815,49
816,53
817,52
818,50
819,54
820,56
821,57
822,60
823,56
824,55
825,59
826,57
827,55
828,53
829,51
830,49
831,45
832,49
833,51
834,53
835,55
836,57
837,59
838,59
839,55
840,59
841,61
842,59
843,59
844,55
845,56
846,57
847,53
848,57
849,57
850,56
851,54
852,52
853,54
854,54
855,58
856,58
857,56
858,58
859,56
860,54
861,55
862,53
863,49
864,53
865,55
866,52
867,56
868,58
869,54
870,58
871,55
872,54
873,58
874,56
875,56
876,59
877,57
878,55
879,51
880,55
881,54
882,58
883,55
884,58
885,57
886,55
887,51
888,52
889,54
890,52
891,50
892,48
893,46
894,44
895,40
896,44
897,46
898,48
899,50
900,52
901,54
902,50
903,51
904,55
905,57
906,59
907,55
908,56
909,52
910,55
911,51
912,55
913,57
914,59
915,58
916,54
917,58
918,59
919,55
920,59
921,61
922,60
923,56
924,57
925,55
926,53
927,49
928,53
929,55
930,57
931,59
932,61
933,60
934,58
935,57
936,61
937,60
938,58
939,56
940,60
941,58
942,57
943,53
944,54
945,58
946,58
947,56
948,54
949,52
950,54
951,55
952,54
953,52
954,50
955,52
956,50
957,50
958,48
959,44
960,48
961,50
962,48
963,52
964,48
965,50
966,54
967,55
968,52
969,50
970,54
971,54
972,57
973,55
974,52
975,49
976,53
977,55
978,57
979,54
980,58
981,59
982,57
983,53
984,56
985,59
986,57
987,55
988,53
989,51
990,49
991,45
992,49
993,51
994,53
995,55
996,57
997,55
998,53
999,49
1000,53
1001,55
1002,57
1003,53
1004,53
1005,51
1006,49
1007,45
1008,49
1009,51
1010,53
1011,49
1012,53
1013,51
1014,49
1015,45
1016,48
1017,46
1018,44
1019,42
1020,40
1021,38
1022,36
1023,32
1024,36
1025,38
1026,40
1027,42
1028,44
1029,46
1030,48
1031,45
1032,49
1033,50
1034,53
1035,49
1036,53
1037,51
1038,49
1039,45
1040,49
1041,51
1042,53
1043,53
1044,57
1045,55
1046,53
1047,49
1048,53
1049,55
1050,57
1051,55
1052,53
1053,51
1054,49
1055,45
1056,49
1057,51
1058,53
1059,55
1060,57
1061,59
1062,57
1063,53
1064,57
1065,59
1066,58
1067,59
1068,57
1069,55
1070,53
1071,49
1072,53
1073,55
1074,57
1075,59
1076,61
1077,60
1078,60
1079,56
1080,59
1081,59
1082,57
1083,55
1084,53
1085,51
1086,49
1087,45
1088,49
1089,51
1090,53
1091,55
1092,57
1093,59
1094,60
1095,56
1096,60
1097,61
1098,60
1099,60
1100,59
1101,59
1102,57
1103,53
1104,55
1105,58
1106,57
1107,61
1108,60
1109,58
1110,60
1111,58
1112,56
1113,58
1114,56
1115,59
1116,57
1117,55
1118,53
1119,49
1120,53
1121,55
1122,57
1123,58
1124,54
1125,58
1126,54
1127,55
1128,59
1129,56
1130,57
1131,59
1132,58
1133,56
1134,57
1135,53
1136,56
1137,58
1138,56
1139,54
1140,56
1141,54
1142,52
1143,53
1144,52
1145,50
1146,52
1147,50
1148,48
1149,48
1150,46
1151,42
1152,46
1153,48
1154,46
1155,50
1156,52
1157,48
1158,52
1159,53
1160,50
1161,54
1162,56
1163,52
1164,56
1165,58
1166,54
1167,53
1168,57
1169,54
1170,58
1171,59
1172,58
1173,59
1174,57
1175,53
1176,57
1177,59
1178,57
1179,59
1180,61
1181,58
1182,57
1183,53
1184,57
1185,59
1186,61
1187,57
1188,61
1189,61
1190,61
1191,59
1192,58
1193,56
1194,56
1195,60
1196,59
1197,59
1198,57
1199,53
1200,57
1201,59
1202,57
1203,61
1204,58
1205,59
1206,63
1207,59
1208,61
1209,60
1210,61
1211,59
1212,57
1213,55
1214,53
1215,49
1216,53
1217,55
1218,57
1219,59
1220,61
1221,61
1222,61
1223,57
1224,57
1225,61
1226,59
1227,57
1228,57
1229,59
1230,57
1231,53
1232,57
1233,59
1234,59
1235,61
1236,65
1237,63
1238,61
1239,57
1240,61
1241,61
1242,61
1243,59
1244,57
1245,55
1246,53
1247,49
1248,53
1249,55
1250,57
1251,59
1252,61
1253,59
1254,57
1255,53
1256,57
1257,59
1258,58
1259,56
1260,57
1261,55
1262,53
1263,49
1264,53
1265,55
1266,57
1267,53
1268,54
1269,52
1270,53
1271,49
1272,53
1273,52
1274,50
1275,48
1276,46
1277,44
1278,42
1279,38
1280,42
1281,44
1282,46
1283,48
1284,48
1285,52
1286,53
1287,49
1288,53
1289,50
1290,54
1291,53
1292,57
1293,55
1294,52
1295,49
1296,53
1297,55
1298,57
1299,54
1300,58
1301,59
1302,57
1303,53
1304,56
1305,59
1306,61
1307,59
1308,57
1309,55
1310,53
1311,49
1312,53
1313,55
1314,57
1315,59
1316,61
1317,61
1318,59
1319,55
1320,59
1321,60
1322,58
1323,61
1324,59
1325,59
1326,57
1327,53
1328,57
1329,56
1330,60
1331,60
1332,62
1333,60
1334,58
1335,56
1336,54
1337,56
1338,58
1339,56
1340,54
1341,54
1342,52
1343,48
1344,52
1345,54
1346,52
1347,56
1348,58
1349,54
1350,52
1351,56
1352,56
1353,60
1354,61
1355,58
1356,58
1357,54
1358,58
1359,55
1360,54
1361,52
1362,50
1363,48
1364,46
1365,48
1366,52
1367,54
1368,56
1369,58
1370,60
1371,58
1372,61
1373,59
1374,57
1375,53
1376,57
1377,59
1378,60
1379,63
1380,65
1381,67
1382,66
1383,62
1384,64
1385,61
1386,63
1387,65
1388,63
1389,64
1390,62
1391,58
1392,62
1393,61
1394,61
1395,62
1396,59
1397,63
1398,62
1399,58
1400,62
1401,61
1402,59
1403,57
1404,55
1405,53
1406,51
1407,47
1408,51
1409,53
1410,55
1411,57
1412,59
1413,61
1414,62
1415,58
1416,62
1417,61
1418,58
1419,62
1420,63
1421,60
1422,62
1423,58
1424,58
1425,61
1426,64
1427,62
1428,62
1429,60
1430,58
1431,62
1432,62
1433,60
1434,58
1435,60
1436,58
1437,57
1438,55
1439,51
1440,55
1441,57
1442,56
1443,60
1444,56
1445,58
1446,62
1447,60
1448,58
1449,58
1450,62
1451,60
1452,62
1453,60
1454,58
1455,55
1456,59
1457,60
1458,63
1459,60
1460,62
1461,64
1462,62
1463,58
1464,62
1465,61
1466,59
1467,57
1468,55
1469,53
1470,51
1471,47
1472,51
1473,53
1474,55
1475,57
1476,59
1477,61
1478,62
1479,58
1480,62
1481,61
1482,63
1483,61
1484,59
1485,57
1486,55
1487,51
1488,55
1489,57
1490,57
1491,61
1492,63
1493,59
1494,59
1495,55
1496,59
1497,61
1498,59
1499,57
1500,55
1501,53
1502,51
1503,47
1504,51
1505,53
1506,55
1507,57
1508,59
1509,57
1510,55
1511,51
1512,55
1513,57
1514,57
1515,55
1516,55
1517,53
1518,51
1519,47
1520,51
1521,53
1522,54
1523,51
1524,54
1525,52
1526,50
1527,47
1528,50
1529,48
1530,46
1531,44
1532,42
1533,40
1534,38
1535,34
1536,38
1537,40
1538,42
1539,44
1540,46
1541,46
1542,50
1543,47
1544,48
1545,52
1546,54
1547,50
1548,54
1549,53
1550,51
1551,47
1552,51
1553,53
1554,55
1555,55
1556,56
1557,57
1558,55
1559,51
1560,55
1561,57
1562,57
1563,57
1564,55
1565,53
1566,51
1567,47
1568,51
1569,53
1570,55
1571,57
1572,59
1573,61
1574,58
1575,55
1576,59
1577,61
1578,62
1579,60
1580,59
1581,57
1582,55
1583,51
1584,55
1585,57
1586,57
1587,60
1588,58
1589,56
1590,60
1591,58
1592,58
1593,56
1594,54
1595,57
1596,55
1597,53
1598,51
1599,47
1600,51
1601,53
1602,55
1603,56
1604,52
1605,56
1606,58
1607,57
1608,58
1609,54
1610,58
1611,60
1612,62
1613,60
1614,56
1615,55
1616,57
1617,61
1618,62
1619,58
1620,62
1621,64
1622,63
1623,61
1624,57
1625,61
1626,63
1627,61
1628,59
1629,57
1630,55
1631,51
1632,55
1633,57
1634,57
1635,56
1636,54
1637,52
1638,56
1639,58
1640,60
1641,62
1642,64
1643,63
1644,63
1645,64
1646,62
1647,58
1648,57
1649,59
1650,59
1651,62
1652,65
1653,64
1654,62
1655,58
1656,62
1657,61
1658,59
1659,57
1660,55
1661,53
1662,51
1663,47
1664,51
1665,53
1666,55
1667,57
1668,59
1669,61
1670,62
1671,58
1672,62
1673,64
1674,61
1675,61
1676,57
1677,61
1678,61
1679,57
1680,61
1681,63
1682,61
1683,65
1684,62
1685,63
1686,62
1687,62
1688,63
1689,59
1690,63
1691,62
1692,63
1693,61
1694,59
1695,55
1696,59
1697,61
1698,63
1699,61
1700,60
1701,62
1702,60
1703,58
1704,56
1705,54
1706,54
1707,58
1708,60
1709,58
1710,62
1711,61
1712,62
1713,64
1714,61
1715,60
1716,62
1717,60
1718,56
1719,60
1720,60
1721,58
1722,60
1723,58
1724,56
1725,57
1726,55
1727,51
1728,55
1729,57
1730,54
1731,58
1732,60
1733,56
1734,60
1735,58
1736,56
1737,60
1738,62
1739,58
1740,62
1741,63
1742,60
1743,57
1744,60
1745,58
1746,62
1747,64
1748,60
1749,63
1750,65
1751,61
1752,62
1753,60
1754,58
1755,62
1756,61
1757,59
1758,57
1759,53
1760,57
1761,59
1762,61
1763,60
1764,61
1765,63
1766,61
1767,57
1768,61
1769,60
1770,58
1771,61
1772,61
1773,59
1774,57
1775,53
1776,57
1777,56
1778,60
1779,57
1780,61
1781,59
1782,57
1783,53
1784,54
1785,56
1786,54
1787,52
1788,50
1789,48
1790,46
1791,42
1792,46
1793,48
1794,50
1795,52
1796,54
1797,56
1798,52
1799,53
1800,57
1801,59
1802,61
1803,57
1804,58
1805,54
1806,57
1807,53
1808,57
1809,59
1810,61
1811,60
1812,56
1813,60
1814,61
1815,57
1816,61
1817,63
1818,62
1819,58
1820,61
1821,59
1822,57
1823,53
1824,57
1825,59
1826,60
1827,63
1828,65
1829,63
1830,65
1831,61
1832,63
1833,62
1834,63
1835,66
1836,65
1837,63
1838,61
1839,57
1840,61
1841,63
1842,61
1843,65
1844,61
1845,65
1846,63
1847,59
1848,63
1849,63
1850,63
1851,61
1852,59
1853,57
1854,55
1855,51
1856,55
1857,57
1858,59
1859,61
1860,63
1861,63
1862,63
1863,62
1864,65
1865,65
1866,67
1867,65
1868,63
1869,65
1870,63
1871,59
1872,63
1873,65
1874,61
1875,63
1876,63
1877,63
1878,63
1879,59
1880,63
1881,65
1882,67
1883,63
1884,61
1885,61
1886,59
1887,55
1888,59
1889,60
1890,63
1891,63
1892,63
1893,62
1894,60
1895,59
1896,63
1897,62
1898,60
1899,58
1900,62
1901,60
1902,60
1903,57
1904,56
1905,60
1906,60
1907,58
1908,56
1909,54
1910,56
1911,57
1912,56
1913,54
1914,52
1915,54
1916,52
1917,52
1918,50
1919,46
1920,50
1921,52
1922,50
1923,54
1924,50
1925,52
1926,56
1927,57
1928,54
1929,52
1930,56
1931,56
1932,60
1933,58
1934,54
1935,57
1936,60
1937,58
1938,60
1939,56
1940,60
1941,62
1942,61
1943,57
1944,58
1945,62
1946,61
1947,61
1948,59
1949,57
1950,55
1951,51
1952,55
1953,57
1954,59
1955,61
1956,63
1957,63
1958,61
1959,57
1960,61
1961,63
1962,65
1963,63
1964,61
1965,61
1966,59
1967,55
1968,59
1969,61
1970,61
1971,62
1972,66
1973,63
1974,62
1975,58
1976,62
1977,61
1978,59
1979,57
1980,55
1981,53
1982,51
1983,47
1984,51
1985,53
1986,55
1987,57
1988,59
1989,61
1990,62
1991,58
1992,62
1993,64
1994,62
1995,61
1996,59
1997,57
1998,55
1999,51
2000,55
2001,57
2002,59
2003,61
2004,61
2005,61
2006,59
2007,55
2008,59
2009,61
2010,59
2011,57
2012,55
2013,53
2014,51
2015,47
2016,51
2017,53
2018,55
2019,57
2020,59
2021,57
2022,55
2023,51
2024,55
2025,57
2026,57
2027,53
2028,55
2029,53
2030,51
2031,47
2032,51
2033,53
2034,53
2035,49
2036,53
2037,53
2038,51
2039,47
2040,50
2041,48
2042,46
2043,44
2044,42
2045,40
2046,38
2047,34
2048,38
2049,40
2050,42
2051,44
2052,46
2053,48
2054,50
2055,47
2056,51
2057,52
2058,53
2059,49
2060,53
2061,53
2062,51
2063,47
2064,51
2065,53
2066,55
2067,53
2068,57
2069,57
2070,55
2071,51
2072,55
2073,57
2074,59
2075,57
2076,55
2077,53
2078,51
2079,47
2080,51
2081,53
2082,55
2083,57
2084,59
2085,61
2086,59
2087,55
2088,59
2089,61
2090,63
2091,61
2092,59
2093,57
2094,55
2095,51
2096,55
2097,57
2098,59
2099,61
2100,61
2101,64
2102,62
2103,58
2104,62
2105,61
2106,59
2107,57
2108,55
2109,53
2110,51
2111,47
2112,51
2113,53
2114,55
2115,57
2116,59
2117,61
2118,62
2119,58
2120,62
2121,63
2122,60
2123,62
2124,63
2125,61
2126,59
2127,55
2128,59
2129,61
2130,63
2131,65
2132,65
2133,62
2134,66
2135,62
2136,66
2137,65
2138,63
2139,61
2140,59
2141,57
2142,55
2143,51
2144,55
2145,57
2146,59
2147,61
2148,63
2149,65
2150,66
2151,62
2152,66
2153,67
2154,67
2155,65
2156,63
2157,61
2158,59
2159,58
2160,62
2161,63
2162,63
2163,62
2164,65
2165,64
2166,62
2167,58
2168,62
2169,61
2170,59
2171,57
2172,55
2173,53
2174,51
2175,47
2176,51
2177,53
2178,55
2179,57
2180,59
2181,61
2182,62
2183,58
2184,61
2185,64
2186,65
2187,62
2188,66
2189,64
2190,62
2191,58
2192,57
2193,61
2194,63
2195,65
2196,67
2197,67
2198,65
2199,62
2200,65
2201,63
2202,65
2203,63
2204,61
2205,61
2206,59
2207,55
2208,59
2209,59
2210,59
2211,63
2212,65
2213,61
2214,65
2215,65
2216,63
2217,63
2218,62
2219,64
2220,68
2221,67
2222,65
2223,61
2224,62
2225,60
2226,61
2227,64
2228,62
2229,60
2230,61
2231,60
2232,58
2233,60
2234,58
2235,61
2236,59
2237,57
2238,55
2239,51
2240,55
2241,57
2242,59
2243,60
2244,56
2245,60
2246,56
2247,60
2248,62
2249,58
2250,62
2251,63
2252,61
2253,58
2254,60
2255,57
2256,61
2257,63
2258,59
2259,62
2260,60
2261,61
2262,65
2263,61
2264,63
2265,67
2266,65
2267,61
2268,63
2269,61
2270,59
2271,55
2272,59
2273,61
2274,61
2275,61
2276,60
2277,63
2278,61
2279,57
2280,61
2281,63
2282,59
2283,61
2284,60
2285,58
2286,59
2287,55
2288,58
2289,60
2290,58
2291,56
2292,58
2293,56
2294,54
2295,55
2296,54
2297,52
2298,54
2299,52
2300,50
2301,50
2302,48
2303,44
2304,48
2305,50
2306,48
2307,52
2308,54
2309,50
2310,54
2311,55
2312,52
2313,56
2314,58
2315,54
2316,58
2317,60
2318,56
2319,55
2320,59
2321,56
2322,60
2323,61
2324,60
2325,61
2326,59
2327,55
2328,59
2329,61
2330,59
2331,61
2332,63
2333,60
2334,59
2335,55
2336,59
2337,61
2338,60
2339,58
2340,62
2341,64
2342,63
2343,61
2344,65
2345,63
2346,65
2347,63
2348,61
2349,61
2350,59
2351,55
2352,59
2353,61
2354,59
2355,63
2356,65
2357,61
2358,65
2359,61
2360,63
2361,67
2362,67
2363,63
2364,63
2365,61
2366,59
2367,55
2368,59
2369,61
2370,63
2371,65
2372,65
2373,63
2374,61
2375,59
2376,63
2377,65
2378,63
2379,66
2380,68
2381,65
2382,65
2383,61
2384,62
2385,64
2386,62
2387,60
2388,58
2389,60
2390,64
2391,65
2392,65
2393,63
2394,62
2395,63
2396,61
2397,61
2398,59
2399,55
2400,59
2401,61
2402,59
2403,63
2404,60
2405,61
2406,65
2407,65
2408,63
2409,62
2410,66
2411,65
2412,63
2413,64
2414,62
2415,61
2416,65
2417,64
2418,68
2419,64
2420,66
2421,67
2422,65
2423,62
2424,59
2425,63
2426,63
2427,61
2428,59
2429,57
2430,55
2431,51
2432,55
2433,57
2434,59
2435,61
2436,63
2437,65
2438,66
2439,62
2440,66
2441,67
2442,67
2443,65
2444,65
2445,65
2446,63
2447,59
2448,63
2449,61
2450,61
2451,64
2452,62
2453,60
2454,58
2455,56
2456,54
2457,56
2458,60
2459,62
2460,63
2461,61
2462,59
2463,55
2464,59
2465,61
2466,63
2467,65
2468,65
2469,63
2470,65
2471,63
2472,67
2473,65
2474,63
2475,67
2476,67
2477,65
2478,63
2479,59
2480,63
2481,63
2482,61
2483,65
2484,61
2485,65
2486,65
2487,62
2488,65
2489,63
2490,63
2491,61
2492,59
2493,57
2494,55
2495,51
2496,55
2497,57
2498,59
2499,61
2500,63
2501,61
2502,65
2503,62
2504,63
2505,67
2506,65
2507,63
2508,59
2509,61
2510,59
2511,55
2512,59
2513,61
2514,63
2515,63
2516,67
2517,65
2518,63
2519,59
2520,63
2521,61
2522,63
2523,61
2524,59
2525,57
2526,55
2527,51
2528,55
2529,57
2530,59
2531,61
2532,62
2533,60
2534,58
2535,55
2536,59
2537,60
2538,58
2539,56
2540,59
2541,57
2542,55
2543,51
2544,54
2545,57
2546,58
2547,55
2548,54
2549,52
2550,55
2551,51
2552,54
2553,52
2554,50
2555,48
2556,46
2557,44
2558,42
2559,38
2560,42
2561,44
2562,46
2563,48
2564,48
2565,52
2566,54
2567,51
2568,54
2569,50
2570,54
2571,55
2572,58
2573,56
2574,52
2575,51
2576,55
2577,57
2578,58
2579,54
2580,58
2581,60
2582,59
2583,55
2584,56
2585,60
2586,62
2587,61
2588,59
2589,57
2590,55
2591,51
2592,55
2593,57
2594,59
2595,61
2596,63
2597,63
2598,61
2599,57
2600,61
2601,63
2602,65
2603,63
2604,61
2605,61
2606,59
2607,55
2608,59
2609,61
2610,63
2611,65
2612,67
2613,68
2614,65
2615,62
2616,66
2617,65
2618,63
2619,61
2620,59
2621,57
2622,55
2623,51
2624,55
2625,57
2626,59
2627,61
2628,63
2629,65
2630,66
2631,62
2632,66
2633,65
2634,63
2635,66
2636,65
2637,63
2638,61
2639,57
2640,61
2641,63
2642,65
2643,65
2644,61
2645,64
2646,67
2647,63
2648,67
2649,63
2650,67
2651,65
2652,63
2653,61
2654,59
2655,55
2656,59
2657,61
2658,63
2659,62
2660,66
2661,68
2662,67
2663,63
2664,61
2665,62
2666,60
2667,64
2668,66
2669,64
2670,64
2671,61
2672,60
2673,58
2674,62
2675,62
2676,64
2677,62
2678,60
2679,58
2680,56
2681,58
2682,60
2683,58
2684,56
2685,56
2686,54
2687,50
2688,54
2689,56
2690,54
2691,58
2692,60
2693,56
2694,54
2695,58
2696,58
2697,62
2698,64
2699,60
2700,60
2701,56
2702,60
2703,61
2704,64
2705,62
2706,64
2707,62
2708,58
2709,62
2710,64
2711,61
2712,65
2713,65
2714,63
2715,60
2716,64
2717,63
2718,61
2719,57
2720,61
2721,63
2722,62
2723,60
2724,58
2725,56
2726,54
2727,52
2728,50
2729,48
2730,48
2731,52
2732,54
2733,56
2734,58
2735,59
2736,61
2737,64
2738,65
2739,65
2740,65
2741,67
2742,65
2743,61
2744,65
2745,67
2746,65
2747,65
2748,63
2749,61
2750,59
2751,55
2752,59
2753,61
2754,63
2755,65
2756,67
2757,67
2758,69
2759,65
2760,69
2761,69
2762,69
2763,69
2764,67
2765,70
2766,68
2767,64
2768,68
2769,69
2770,65
2771,65
2772,65
2773,67
2774,67
2775,68
2776,69
2777,67
2778,69
2779,67
2780,65
2781,66
2782,64
2783,60
2784,64
2785,66
2786,63
2787,65
2788,69
2789,65
2790,68
2791,64
2792,65
2793,63
2794,65
2795,68
2796,68
2797,66
2798,64
2799,60
2800,64
2801,66
2802,66
2803,64
2804,61
2805,65
2806,64
2807,60
2808,64
2809,63
2810,61
2811,59
2812,57
2813,55
2814,53
2815,49
2816,53
2817,55
2818,57
2819,59
2820,61
2821,63
2822,64
2823,60
2824,64
2825,63
2826,60
2827,64
2828,66
2829,66
2830,64
2831,60
2832,64
2833,66
2834,64
2835,67
2836,65
2837,62
2838,66
2839,64
2840,68
2841,67
2842,69
2843,66
2844,66
2845,66
2846,64
2847,60
2848,64
2849,62
2850,66
2851,65
2852,64
2853,68
2854,66
2855,65
2856,69
2857,68
2858,66
2859,64
2860,66
2861,62
2862,66
2863,64
2864,60
2865,64
2866,65
2867,64
2868,64
2869,62
2870,60
2871,64
2872,64
2873,62
2874,60
2875,62
2876,60
2877,59
2878,57
2879,53
2880,57
2881,59
2882,58
2883,62
2884,58
2885,60
2886,64
2887,62
2888,60
2889,60
2890,64
2891,62
2892,64
2893,62
2894,60
2895,64
2896,64
2897,62
2898,66
2899,62
2900,63
2901,65
2902,69
2903,65
2904,64
2905,66
2906,64
2907,66
2908,64
2909,62
2910,61
2911,57
2912,61
2913,63
2914,64
2915,65
2916,69
2917,69
2918,65
2919,64
2920,61
2921,65
2922,66
2923,64
2924,62
2925,64
2926,64
2927,60
2928,64
2929,66
2930,63
2931,64
2932,68
2933,65
2934,64
2935,60
2936,64
2937,63
2938,61
2939,59
2940,57
2941,55
2942,53
2943,49
2944,53
2945,55
2946,57
2947,59
2948,61
2949,63
2950,64
2951,60
2952,64
2953,66
2954,67
2955,64
2956,68
2957,66
2958,64
2959,60
2960,61
2961,65
2962,67
2963,67
2964,65
2965,63
2966,61
2967,64
2968,65
2969,63
2970,65
2971,63
2972,61
2973,59
2974,57
2975,53
2976,57
2977,59
2978,59
2979,63
2980,65
2981,61
2982,65
2983,64
2984,63
2985,67
2986,69
2987,65
2988,65
2989,63
2990,61
2991,57
2992,61
2993,63
2994,65
2995,64
2996,65
2997,66
2998,64
2999,60
